Dates	XOM	XOM_Position	INTC	INTC_Position
6/3/1998	34.5	156	16.4844	200
6/2/1998	34.9688	156	17.3125	200
6/1/1998	35.3125	156	17	200
5/29/1998	35.25	156	17.8594	200
5/28/1998	35.4688	156	18.375	200
5/27/1998	35.1875	156	18.5781	200
5/26/1998	34.7813	156	18.6719	200
5/22/1998	35.2813	156	18.5781	200
5/21/1998	35.1875	156	18.5313	200
5/20/1998	35.625	156	19.25	200
5/19/1998	36.1563	156	19.8906	200
5/18/1998	36.2813	156	19.8438	200
5/15/1998	36.8438	156	20.0781	200
5/14/1998	36.8125	156	21.1406	200
5/13/1998	36.8125	156	21.2031	200
5/12/1998	36.9063	156	21.1406	200
5/11/1998	36.4688	156	20.625	200
5/8/1998	36.5938	156	21.0156	200
5/7/1998	36.625	156	20.25	200
5/6/1998	37.2188	156	20.3438	200
5/5/1998	37	156	20.4688	200
5/4/1998	37.375	156	20.5	200
5/1/1998	37.8125	156	20.5313	200
4/30/1998	36.5313	156	20.2031	200
4/29/1998	36.4688	156	20.0313	200
4/28/1998	36.6875	156	19.8281	200
4/27/1998	37.1563	156	20	200
4/24/1998	36.75	156	20.5156	200
4/23/1998	36.875	156	20.8125	200
4/22/1998	36.4688	156	21.0156	200
4/21/1998	36.6563	156	19.7344	200
4/20/1998	36.4688	156	19.125	200
4/17/1998	36.0313	156	18.7969	200
4/16/1998	35.1563	156	18.5938	200
4/15/1998	34.3438	156	18.7188	200
4/14/1998	33.5938	156	19	200
4/13/1998	33.8438	156	19.0625	200
4/9/1998	33.375	156	18.4375	200
4/8/1998	33.0625	156	18.1406	200
4/7/1998	33.875	156	18.1563	200
4/6/1998	34.2188	156	18.4688	200
4/3/1998	34.5938	156	19.1875	200
4/2/1998	34.9375	156	19.0938	200
4/1/1998	34.4688	156	19.375	200
3/31/1998	33.8125	156	19.5156	200
3/30/1998	33.9688	156	19.3438	200
3/27/1998	33.8125	156	19.7188	200
3/26/1998	34.0938	156	19.5469	200
3/25/1998	33.875	156	19.0156	200
3/24/1998	34.1875	156	18.6094	200
3/23/1998	34	156	18.7734	200
3/20/1998	33.5625	156	18.9375	200
3/19/1998	32.4063	156	19.3281	200
3/18/1998	32.3125	156	19.25	200
3/17/1998	31.4688	156	19.1875	200
3/16/1998	32.0938	156	19.4219	200
3/13/1998	32.1563	156	19.1563	200
3/12/1998	31.9375	156	19.0938	200
3/11/1998	31.9688	156	18.9688	200
3/10/1998	31.7188	156	18.875	200
3/9/1998	31.25	156	18.7656	200
3/6/1998	31.375	156	19.5313	200
3/5/1998	31.4688	156	18.8906	200
3/4/1998	31.7188	156	21.6094	200
3/3/1998	32.125	156	21.3281	200
3/2/1998	31.75	156	21.9063	200
2/27/1998	31.875	156	22.4219	200
2/26/1998	31.5313	156	23.0781	200
2/25/1998	31.4063	156	23.5	200
2/24/1998	31.375	156	23.0938	200
2/23/1998	31.25	156	23.5469	200
2/20/1998	32.1563	156	22.9531	200
2/19/1998	31.8125	156	22.6406	200
2/18/1998	31.9063	156	21.7344	200
2/17/1998	31.0625	156	21.1563	200
2/13/1998	31.5625	156	20.9531	200
2/12/1998	31.5313	156	21.25	200
2/11/1998	31.3438	156	21.2656	200
2/10/1998	31.0313	156	21.5625	200
2/9/1998	31	156	21.4531	200
2/6/1998	31	156	21.8867	200
2/5/1998	30.9688	156	21.625	200
2/4/1998	30.7813	156	21.8906	200
2/3/1998	30.4063	156	21.5781	200
2/2/1998	30.25	156	20.7656	200
1/30/1998	29.6563	156	20.25	200
1/29/1998	30.375	156	20.5	200
1/28/1998	29.5938	156	20.2188	200
1/27/1998	30.1875	156	19.7969	200
1/26/1998	30.125	156	19.4219	200
1/23/1998	29.5313	156	19.2969	200
1/22/1998	29.7813	156	19.125	200
1/21/1998	30.5313	156	19.1719	200
1/20/1998	30.4375	156	19.0625	200
1/16/1998	30.4063	156	18.7031	200
1/15/1998	29.75	156	18.8281	200
1/14/1998	30.4063	156	18.8594	200
1/13/1998	30.0313	156	19.2344	200
1/12/1998	29.375	156	18.9063	200
1/9/1998	29.0625	156	17.9688	200
1/8/1998	29.7813	156	18.5781	200
1/7/1998	30.4375	156	18.1875	200
1/6/1998	29.5	156	18.2813	200
1/5/1998	30.5938	156	18.625	200
1/2/1998	30.9375	156	18.1563	200
12/31/1997	30.5938	156	17.5625	200
12/30/1997	31.1563	156	17.9219	200
12/29/1997	30.7813	156	17.7031	200
12/26/1997	30.3438	156	17.7188	200
12/24/1997	30.0625	156	17.5625	200
12/23/1997	30.0938	156	17.5469	200
12/22/1997	30.1563	156	17.8594	200
12/19/1997	30.125	156	17.5	200
12/18/1997	30.8438	156	17.2813	200
12/17/1997	31.375	156	17.375	200
12/16/1997	31.7813	156	17.7969	200
12/15/1997	31.4063	156	18.0313	200
12/12/1997	31	156	17.625	200
12/11/1997	31.1875	156	17.9531	200
12/10/1997	31.375	156	18.6719	200
12/9/1997	31.1875	156	18.9063	200
12/8/1997	31.5938	156	19.6094	200
12/5/1997	32	156	19.3906	200
12/4/1997	31.1563	156	19.1719	200
12/3/1997	31.2188	156	19.625	200
12/2/1997	30.5938	156	19.5156	200
12/1/1997	30.7813	156	20.375	200
11/28/1997	30.5	156	19.4063	200
11/26/1997	30.5938	156	19.1563	200
11/25/1997	30.5625	156	19.1094	200
11/24/1997	31.4375	156	19.5313	200
11/21/1997	31.9688	156	20.0625	200
11/20/1997	31.3438	156	20.2188	200
11/19/1997	31.0313	156	19.7656	200
11/18/1997	31.0938	156	19.6875	200
11/17/1997	30.9688	156	20.1094	200
11/14/1997	30.4688	156	19.6875	200
11/13/1997	29.9375	156	19.4844	200
11/12/1997	29.4375	156	18.7344	200
11/11/1997	29.9063	156	19.0625	200
11/10/1997	29.8438	156	18.7813	200
11/7/1997	30.0625	156	19.3594	200
11/6/1997	30.625	156	18.375	200
11/5/1997	30.9375	156	18.6563	200
11/4/1997	31.2813	156	18.9844	200
11/3/1997	31.125	156	19.625	200
10/31/1997	30.7188	156	19.25	200
10/30/1997	30.3438	156	18.9375	200
10/29/1997	30.1563	156	20.0625	200
10/28/1997	30.7188	156	21.25	200
10/27/1997	29	156	18.6875	200
10/24/1997	31.3125	156	20	200
10/23/1997	31.5625	156	20.4688	200
10/22/1997	32.4375	156	20.9844	200
10/21/1997	32.5625	156	21.2813	200
10/20/1997	32.5	156	21.0156	200
10/17/1997	31.8125	156	20.75	200
10/16/1997	32	156	21.3438	200
10/15/1997	32.4063	156	21.6719	200
10/14/1997	32.2813	156	22.9531	200
10/13/1997	32.2813	156	23.1406	200
10/10/1997	32.2813	156	23.25	200
10/9/1997	32.4063	156	23.6719	200
10/8/1997	32.625	156	23.6406	200
10/7/1997	33.4063	156	23.8125	200
10/6/1997	33.375	156	23.375	200
10/3/1997	32.5938	156	23.3281	200
10/2/1997	32.4688	156	23.2813	200
10/1/1997	32.6563	156	23.3125	200
9/30/1997	32.0313	156	23.0781	200
9/29/1997	32.4063	156	23.8438	200
9/26/1997	32.125	156	23.2656	200
9/25/1997	31.9375	156	23.2813	200
9/24/1997	32.0938	156	23.9063	200
9/23/1997	32.5625	156	24.7813	200
9/22/1997	32.0938	156	24.0938	200
9/19/1997	32.9063	156	23.8594	200
9/18/1997	33	156	23.7813	200
9/17/1997	32.3125	156	23.9141	200
9/16/1997	32.3125	156	23.9531	200
9/15/1997	31.375	156	23.0156	200
9/12/1997	31.5313	156	23.5625	200
9/11/1997	31.0625	156	23.8125	200
9/10/1997	31.4688	156	23.875	200
9/9/1997	32.25	156	24.4375	200
9/8/1997	32.125	156	23.9844	200
9/5/1997	32	156	23.6406	200
9/4/1997	32.125	156	23.6563	200
9/3/1997	32.0625	156	23.4531	200
9/2/1997	32	156	23.7656	200
8/29/1997	30.5938	156	23.0313	200
8/28/1997	30.9375	156	23.0938	200
8/27/1997	31.625	156	23.5156	200
8/26/1997	30.875	156	23.1719	200
8/25/1997	31.1563	156	23.5469	200
8/22/1997	31.375	156	24.0469	200
8/21/1997	31.1563	156	24.5938	200
8/20/1997	31.6875	156	25.125	200
8/19/1997	31.125	156	24.4766	200
8/18/1997	31.0938	156	23.6406	200
8/15/1997	29.5	156	23.0313	200
8/14/1997	30.1875	156	23.9688	200
8/13/1997	30.375	156	24.0938	200
8/12/1997	31.25	156	23.8281	200
8/11/1997	31.4375	156	24.0313	200
8/8/1997	31	156	24.4531	200
8/7/1997	32.0625	156	25.0156	200
8/6/1997	32.4375	156	25.0156	200
8/5/1997	31.7813	156	24.9219	200
8/4/1997	32	156	24.1875	200
8/1/1997	31.8125	156	23.4063	200
7/31/1997	32.125	156	22.9531	200
7/30/1997	32	156	22.3438	200
7/29/1997	31.375	156	22.0313	200
7/28/1997	31.6875	156	22.1406	200
7/25/1997	31.4063	156	22.2969	200
7/24/1997	31	156	22.4375	200
7/23/1997	30.7188	156	22.3281	200
7/22/1997	31.4375	156	22.1875	200
7/21/1997	30.6563	156	21.4219	200
7/18/1997	30.2188	156	21.6094	200
7/17/1997	31.4375	156	21.9531	200
7/16/1997	31.375	156	22.0938	200
7/15/1997	31.125	156	20.2266	200
7/14/1997	30.375	156	19.6875	200
7/11/1997	30.875	156	19.2266	200
7/10/1997	30.9063	156	18.7656	200
7/9/1997	30.9688	156	19.0781	200
7/8/1997	31.7813	156	18.7031	200
7/7/1997	31.6563	156	18.4219	200
7/3/1997	32.3125	156	18.1172	200
7/2/1997	31.5625	156	17.875	200
7/1/1997	31.625	156	17.3828	200
6/30/1997	30.625	156	17.7266	200
6/27/1997	30.2188	156	17.7813	200
6/26/1997	30.5938	156	17.9609	200
6/25/1997	30.4688	156	18.3359	200
6/24/1997	31.25	156	18.5	200
6/23/1997	30.875	156	18.1484	200
6/20/1997	31.75	156	18.3438	200
6/19/1997	31.4375	156	18.3047	200
6/18/1997	31.6875	156	18.3203	200
6/17/1997	31.8125	156	18.7109	200
6/16/1997	32.1875	156	18.4063	200
6/13/1997	31.875	156	18.0938	200
6/12/1997	31.8125	156	17.957	200
6/11/1997	31	156	18.4375	200
6/10/1997	30.5	156	18.1484	200
6/9/1997	30.75	156	18.6563	200
6/6/1997	30.625	156	18.25	200
6/5/1997	30.0625	156	17.8926	200
6/4/1997	30	156	17.8125	200
6/3/1997	29.9375	156	18.125	200
6/2/1997	30	156	18.7188	200
5/30/1997	29.625	156	18.9375	200
5/29/1997	29.375	156	20.4707	200
5/28/1997	29.375	156	20.8906	200
5/27/1997	29.8125	156	21.1641	200
5/23/1997	29.9375	156	20.3984	200
5/22/1997	29.25	156	20.1719	200
5/21/1997	29.75	156	20.3125	200
5/20/1997	29.5625	156	20.125	200
5/19/1997	29.5625	156	19.3438	200
5/16/1997	29.0625	156	19.3906	200
5/15/1997	29.4375	156	19.7656	200
5/14/1997	29.9375	156	19.1094	200
5/13/1997	29.8125	156	19.0469	200
5/12/1997	29.5625	156	19.8906	200
5/9/1997	28.875	156	19.9375	200
5/8/1997	29	156	19.8438	200
5/7/1997	29	156	19.4844	200
5/6/1997	29.3125	156	19.75	200
5/5/1997	29.25	156	20.3125	200
5/2/1997	28.1875	156	19.7031	200
5/1/1997	27.9375	156	19.2188	200
4/30/1997	28.3125	156	19.1406	200
4/29/1997	27.8125	156	18.75	200
4/28/1997	26.9375	156	18.2969	200
4/25/1997	26.375	156	17.9844	200
4/24/1997	27.125	156	18.2656	200
4/23/1997	27.4375	156	18.2813	200
4/22/1997	27.625	156	17.6094	200
4/21/1997	26.6875	156	17.2969	200
4/18/1997	26.75	156	17.1406	200
4/17/1997	25.75	156	17.25	200
4/16/1997	26.125	156	16.75	200
4/15/1997	26.125	156	16.375	200
4/14/1997	25.875	156	16.7188	200
4/11/1997	25.3125	156	16.3125	200
4/10/1997	25.875	156	17.1563	200
4/9/1997	25.9063	156	17.7813	200
4/8/1997	26	156	18.3262	200
4/7/1997	26.25	156	18.1406	200
4/4/1997	25.4688	156	18.125	200
4/3/1997	25.5625	156	17.5781	200
4/2/1997	26.1875	156	17.125	200
4/1/1997	26.7188	156	17.4141	200
3/31/1997	26.9375	156	17.3906	200
3/27/1997	27.0313	156	17.3906	200
3/26/1997	27.3438	156	17.5781	200
3/25/1997	26.4375	156	16.6563	200
3/24/1997	26.125	156	16.3281	200
3/21/1997	25.875	156	16.3125	200
3/20/1997	25.2813	156	16.6563	200
3/19/1997	25.3125	156	16.6719	200
3/18/1997	25.3125	156	17.0938	200
3/17/1997	25.2188	156	17.0469	200
3/14/1997	25.2813	156	17.2344	200
3/13/1997	25	156	17.6563	200
3/12/1997	25.375	156	17.8438	200
3/11/1997	25.6875	156	17.9844	200
3/10/1997	25.75	156	18.0938	200
3/7/1997	25.0938	156	17.9375	200
3/6/1997	25.2188	156	18.1719	200
3/5/1997	25.3125	156	18.6875	200
3/4/1997	25	156	18.2969	200
3/3/1997	24.8125	156	18.2344	200
2/28/1997	25.0625	156	17.7344	200
2/27/1997	24.9688	156	17.4668	200
2/26/1997	25.5313	156	18.2969	200
2/25/1997	25.875	156	18.6094	200
2/24/1997	25.6563	156	18.625	200
2/21/1997	25.9375	156	18.2969	200
2/20/1997	25.7813	156	18.7344	200
2/19/1997	25.8125	156	19.2344	200
2/18/1997	26.0313	156	19.3281	200
2/14/1997	25.9688	156	19.3125	200
2/13/1997	26	156	19.625	200
2/12/1997	25.75	156	19.5938	200
2/11/1997	25.4063	156	18.9688	200
2/10/1997	25.0313	156	18.9688	200
2/7/1997	25.25	156	19.5469	200
2/6/1997	25.4688	156	19.1406	200
2/5/1997	25.7188	156	19.6563	200
2/4/1997	25.8438	156	20.5938	200
2/3/1997	25.5625	156	20.4844	200
1/31/1997	25.9063	156	20.2813	200
1/30/1997	26.0313	156	20.0156	200
1/29/1997	25.8125	156	19.3438	200
1/28/1997	25.125	156	18.875	200
1/27/1997	25.8125	156	18.7656	200
1/24/1997	25.0625	156	18.8125	200
1/23/1997	25.7188	156	18.9688	200
1/22/1997	26.5	156	19.0156	200
1/21/1997	25.9063	156	18.5078	200
1/20/1997	25.625	156	18.1563	200
1/17/1997	25.7188	156	18.0078	200
1/16/1997	25.8125	156	17.7969	200
1/15/1997	26	156	17.75	200
1/14/1997	25.9063	156	18.3906	200
1/13/1997	25.7813	156	18.3594	200
1/10/1997	26.4375	156	18.0625	200
1/9/1997	25.7188	156	17.875	200
1/8/1997	24.875	156	17.7813	200
1/7/1997	25.0625	156	17.9219	200
1/6/1997	25	156	17.3594	200
1/3/1997	24.6563	156	17.2969	200
1/2/1997	24.5938	156	16.2969	200
12/31/1996	24.5	156	16.3672	200
12/30/1996	24.8438	156	16.6563	200
12/27/1996	24.9688	156	16.9219	200
12/26/1996	25.0625	156	17.0781	200
12/24/1996	25.0625	156	16.9375	200
12/23/1996	25.0625	156	16.5313	200
12/20/1996	24.9063	156	16.8281	200
12/19/1996	24.9063	156	17.1875	200
12/18/1996	24.3125	156	16.9688	200
12/17/1996	24.125	156	16.25	200
12/16/1996	23.625	156	15.9063	200
12/13/1996	23.6875	156	16.5469	200
12/12/1996	23.625	156	17.1094	200
12/11/1996	23.625	156	17.1094	200
12/10/1996	23.5	156	16.1406	200
12/9/1996	23.75	156	16.2656	200
12/6/1996	23.7188	156	15.7109	200
12/5/1996	23.75	156	16.0313	200
12/4/1996	23.4688	156	16.1875	200
12/3/1996	23.625	156	15.7344	200
12/2/1996	23.7188	156	15.8906	200
11/29/1996	23.5938	156	15.8594	200
11/27/1996	23.4375	156	15.8281	200
11/26/1996	23.7188	156	15.4688	200
11/25/1996	23.7188	156	15.1875	200
11/22/1996	23.2188	156	15.3125	200
11/21/1996	22.7188	156	14.8594	200
11/20/1996	22.8125	156	15.1094	200
11/19/1996	23	156	15.0938	200
11/18/1996	22.8125	156	14.4219	200
11/15/1996	22.5625	156	14.4844	200
11/14/1996	22.5313	156	14.9844	200
11/13/1996	22.5625	156	14.9375	200
11/12/1996	22.25	156	15.125	200
11/11/1996	22.5	156	15.4844	200
11/8/1996	22.3438	156	15.2813	200
11/7/1996	22.125	156	15.2656	200
11/6/1996	22.1563	156	14.8594	200
11/5/1996	22.0625	156	14.25	200
11/4/1996	22.125	156	13.7969	200
11/1/1996	22.0625	156	13.5938	200
10/31/1996	22.1563	156	13.7344	200
10/30/1996	22.2813	156	13.3438	200
10/29/1996	22.4063	156	13.0469	200
10/28/1996	22.0625	156	13.25	200
10/25/1996	22.125	156	13.1719	200
10/24/1996	21.8125	156	13.4375	200
10/23/1996	22.1563	156	13.6719	200
10/22/1996	22	156	13.1875	200
10/21/1996	22.25	156	13.4688	200
10/18/1996	22.3438	156	13.75	200
10/17/1996	22.0313	156	13.8438	200
10/16/1996	21.8438	156	14.0781	200
10/15/1996	21.7813	156	13.8906	200
10/14/1996	21.9063	156	13.4531	200
10/11/1996	21.5938	156	13.1719	200
10/10/1996	21.4688	156	12.4844	200
10/9/1996	21.5313	156	12.6094	200
10/8/1996	21.875	156	12.7031	200
10/7/1996	21.9688	156	13.0938	200
10/4/1996	21.9688	156	12.7109	200
10/3/1996	21.5	156	12.4375	200
10/2/1996	21.4375	156	12.375	200
10/1/1996	21.3125	156	11.9688	200
9/30/1996	20.8125	156	11.9297	200
9/27/1996	20.8438	156	12.1094	200
9/26/1996	21	156	12.1719	200
9/25/1996	21.2813	156	12.1563	200
9/24/1996	21.5625	156	12.0625	200
9/23/1996	21.6563	156	11.9688	200
9/20/1996	21.7188	156	12.1719	200
9/19/1996	21.4688	156	12.125	200
9/18/1996	21.4375	156	11.9531	200
9/17/1996	21.2813	156	11.7813	200
9/16/1996	21.2813	156	11.0781	200
9/13/1996	21.125	156	11.0156	200
9/12/1996	21.25	156	10.6719	200
9/11/1996	21.2188	156	10.625	200
9/10/1996	20.8438	156	10.5391	200
9/9/1996	21.0625	156	10.4375	200
9/6/1996	21	156	10.1563	200
9/5/1996	20.7813	156	10.0781	200
9/4/1996	20.9688	156	10.2813	200
9/3/1996	20.9375	156	10.2031	200
8/30/1996	20.375	156	9.9766	200
8/29/1996	20	156	10.1719	200
8/28/1996	20.4375	156	10.1563	200
8/27/1996	20.625	156	10.1875	200
8/26/1996	20.4063	156	10.1563	200
8/23/1996	20.625	156	10.2031	200
8/22/1996	20.9063	156	10.375	200
8/21/1996	20.7188	156	10.0313	200
8/20/1996	20.9375	156	9.9375	200
8/19/1996	20.875	156	10.0938	200
8/16/1996	20.5938	156	10.125	200
8/15/1996	20.1875	156	10.2188	200
8/14/1996	20.2188	156	10.2188	200
8/13/1996	20.3438	156	10.0313	200
8/12/1996	20.4063	156	10.2656	200
8/9/1996	20.1563	156	10.2969	200
8/8/1996	20.6563	156	10.0938	200
8/7/1996	20.75	156	10.2949	200
8/6/1996	21	156	9.9844	200
8/5/1996	21.0625	156	9.7656	200
8/2/1996	21.1875	156	9.8438	200
8/1/1996	20.8438	156	9.625	200
7/31/1996	20.5625	156	9.3906	200
7/30/1996	20.4375	156	9.2969	200
7/29/1996	20.6563	156	9.1094	200
7/26/1996	20.8125	156	9.2813	200
7/25/1996	20.9688	156	9.0156	200
7/24/1996	20.9063	156	8.625	200
7/23/1996	21.1563	156	8.6875	200
7/22/1996	21.3438	156	9.0313	200
7/19/1996	21.3438	156	9.0938	200
7/18/1996	21.4375	156	9.0625	200
7/17/1996	21.2813	156	8.9531	200
7/16/1996	21.5938	156	8.75	200
7/15/1996	22.0938	156	8.6406	200
7/12/1996	22.5	156	8.9063	200
7/11/1996	22.3438	156	8.6875	200
7/10/1996	22.2188	156	9.1094	200
7/9/1996	22.125	156	9.1719	200
7/8/1996	22	156	9.125	200
7/5/1996	22	156	9.0313	200
7/3/1996	22.3125	156	9.3594	200
7/2/1996	22.1563	156	9.3438	200
7/1/1996	21.8125	156	9.3906	200
6/28/1996	21.7188	156	9.1797	200
6/27/1996	21.875	156	9.2344	200
6/26/1996	21.75	156	9.0625	200
6/25/1996	21.5938	156	9.1094	200
6/24/1996	21.5	156	9.2012	200
6/21/1996	21.5625	156	8.9219	200
6/20/1996	21.4063	156	8.8906	200
6/19/1996	21.2188	156	8.9219	200
6/18/1996	21.0938	156	8.7969	200
6/17/1996	21.125	156	9	200
6/14/1996	20.875	156	9.125	200
6/13/1996	21	156	9.375	200
6/12/1996	21.0313	156	9.5938	200
6/11/1996	21.25	156	9.4063	200
6/10/1996	21.3438	156	9.2656	200
6/7/1996	21.4688	156	9.4063	200
6/6/1996	21.0938	156	9.4063	200
6/5/1996	21.2188	156	9.6094	200
6/4/1996	21.2188	156	9.5391	200
6/3/1996	21	156	9.5781	200
5/31/1996	21.1875	156	9.4375	200
5/30/1996	21.6563	156	8.9375	200
5/29/1996	21.2813	156	8.9219	200
5/28/1996	21.5938	156	9.0625	200
5/24/1996	21.75	156	8.875	200
5/23/1996	21.9688	156	8.8594	200
5/22/1996	21.9375	156	8.7344	200
5/21/1996	21.5313	156	8.7813	200
5/20/1996	21.8125	156	8.875	200
5/17/1996	21.1875	156	8.8906	200
5/16/1996	20.9688	156	8.9844	200
5/15/1996	21.1563	156	9.0469	200
5/14/1996	21.1875	156	9.1094	200
5/13/1996	21.125	156	8.9688	200
5/10/1996	20.875	156	8.6406	200
5/9/1996	20.75	156	8.5781	200
5/8/1996	20.9063	156	8.5938	200
5/7/1996	20.5938	156	8.4844	200
5/6/1996	20.6563	156	8.5938	200
5/3/1996	20.5938	156	8.5859	200
5/2/1996	20.6563	156	8.5	200
5/1/1996	20.9063	156	8.4844	200
4/30/1996	21.25	156	8.4688	200
4/29/1996	21.4688	156	8.5156	200
4/26/1996	21.0938	156	8.6563	200
4/25/1996	21.125	156	8.7031	200
4/24/1996	21.0625	156	8.7813	200
4/23/1996	21.1563	156	8.5137	200
4/22/1996	20.5	156	8.4688	200
4/19/1996	20.5	156	8.1563	200
4/18/1996	20.4688	156	8.2188	200
4/17/1996	20.875	156	8.0234	200
4/16/1996	20.9063	156	8.1094	200
4/15/1996	20.9063	156	7.5781	200
4/12/1996	20.4688	156	7.4531	200
4/11/1996	20.5938	156	7.5547	200
4/10/1996	20.5938	156	7.7188	200
4/9/1996	20.8438	156	7.7344	200
4/8/1996	20.8438	156	7.5781	200
4/4/1996	21.3438	156	7.4063	200
4/3/1996	20.9688	156	7.2031	200
4/2/1996	20.9375	156	7.1094	200
4/1/1996	20.75	156	7.1406	200
3/29/1996	20.375	156	7.1094	200
3/28/1996	20.9375	156	7.0469	200
3/27/1996	21.0313	156	7.0781	200
3/26/1996	21.5	156	7.0156	200
3/25/1996	20.9063	156	6.8613	200
3/22/1996	20.3438	156	7.0156	200
3/21/1996	20.125	156	6.9844	200
3/20/1996	20.125	156	6.9375	200
3/19/1996	20.7188	156	7.3438	200
3/18/1996	20.375	156	7.4375	200
3/15/1996	19.75	156	7.3594	200
3/14/1996	20.25	156	7.0156	200
3/13/1996	20	156	7.0156	200
3/12/1996	19.9375	156	6.8594	200
3/11/1996	19.875	156	6.9063	200
3/8/1996	19.8125	156	6.6875	200
3/7/1996	20.6875	156	6.6406	200
3/6/1996	20.5625	156	6.6563	200
3/5/1996	20.2188	156	6.9219	200
3/4/1996	19.8438	156	6.8594	200
3/1/1996	19.9375	156	7.0078	200
2/29/1996	19.875	156	7.3516	200
2/28/1996	19.5625	156	7.5938	200
2/27/1996	19.8438	156	7.5313	200
2/26/1996	20.0938	156	7.5469	200
2/23/1996	20.5625	156	7.6016	200
2/22/1996	20.875	156	7.625	200
2/21/1996	20.4688	156	7.3906	200
2/20/1996	20.2188	156	7.2344	200
2/16/1996	20.375	156	7.1953	200
2/15/1996	20.6875	156	7.1875	200
2/14/1996	20.6563	156	7.25	200
2/13/1996	20.8438	156	7.1406	200
2/12/1996	20.8438	156	7.2793	200
2/9/1996	20.6563	156	7.25	200
2/8/1996	20.6563	156	7.2344	200
2/7/1996	20.375	156	7.2813	200
2/6/1996	20.3438	156	7.4375	200
2/5/1996	20.1875	156	7.3125	200
2/2/1996	20.1875	156	7.0938	200
2/1/1996	20.2813	156	7.0313	200
1/31/1996	20.0625	156	6.9043	200
1/30/1996	19.6563	156	6.7656	200
1/29/1996	19.8125	156	6.8047	200
1/26/1996	19.9375	156	6.875	200
1/25/1996	19.6875	156	6.8281	200
1/24/1996	19.4688	156	6.8438	200
1/23/1996	19.5	156	6.5859	200
1/22/1996	19.9063	156	6.5	200
1/19/1996	20.2813	156	6.4219	200
1/18/1996	20.25	156	6.375	200
1/17/1996	20.0625	156	6.25	200
1/16/1996	19.9688	156	6.9688	200
1/15/1996	19.6875	156	6.6719	200
1/12/1996	19.9063	156	7.0781	200
1/11/1996	20.1875	156	7.1094	200
1/10/1996	20.0625	156	6.7656	200
1/9/1996	20.6875	156	6.875	200
1/8/1996	21.0938	156	7.2031	200
1/5/1996	20.8438	156	7.1875	200
1/4/1996	20.3438	156	7.1875	200
1/3/1996	20.2188	156	7.2188	200
1/2/1996	20.1563	156	7.3281	200
12/29/1995	20.125	156	7.0938	200
12/28/1995	20.7188	156	7.1406	200
12/27/1995	20.5	156	7.3594	200
12/26/1995	20.375	156	7.4219	200
12/22/1995	20.3438	156	7.375	200
12/21/1995	20.25	156	7.4375	200
12/20/1995	20.0938	156	7.4531	200
12/19/1995	20.5	156	7.5469	200
12/18/1995	20.1875	156	7.1563	200
12/15/1995	20.5625	156	7.2813	200
12/14/1995	20.75	156	7.5	200
12/13/1995	21.4375	156	7.8281	200
12/12/1995	21.125	156	7.7813	200
12/11/1995	21.0313	156	7.9375	200
12/8/1995	20.4375	156	7.9063	200
12/7/1995	20.2188	156	7.6875	200
12/6/1995	20.125	156	7.6328	200
12/5/1995	19.9375	156	7.6719	200
12/4/1995	19.6563	156	7.7188	200
12/1/1995	19.4375	156	7.625	200
11/30/1995	19.3438	156	7.6094	200
11/29/1995	19.6875	156	7.875	200
11/28/1995	19.7813	156	7.9688	200
11/27/1995	19.7813	156	7.5	200
11/24/1995	19.6563	156	7.875	200
11/22/1995	19.6875	156	7.7344	200
11/21/1995	19.9375	156	7.875	200
11/20/1995	19.8438	156	7.7656	200
11/17/1995	19.8438	156	7.8438	200
11/16/1995	19.4688	156	7.8594	200
11/15/1995	19.4375	156	8.0938	200
11/14/1995	19.1875	156	8.1406	200
11/13/1995	19.0938	156	8.3906	200
11/10/1995	18.875	156	8.5313	200
11/9/1995	18.9688	156	8.625	200
11/8/1995	19.1563	156	8.2422	200
11/7/1995	18.6563	156	8.2969	200
11/6/1995	18.8438	156	8.8516	200
11/3/1995	19.0313	156	9.0625	200
11/2/1995	18.8125	156	9.1094	200
11/1/1995	19.1875	156	8.8516	200
10/31/1995	19.0938	156	8.7344	200
10/30/1995	19	156	8.7188	200
10/27/1995	18.6563	156	8.4844	200
10/26/1995	18.75	156	8.3047	200
10/25/1995	19.125	156	8.3125	200
10/24/1995	18.9375	156	8.4844	200
10/23/1995	18.75	156	8.4375	200
10/20/1995	18.9375	156	8.3906	200
10/19/1995	18.7813	156	8.5	200
10/18/1995	18.6875	156	8.4688	200
10/17/1995	18.6875	156	8.1875	200
10/16/1995	18.625	156	7.8906	200
10/13/1995	18.6875	156	7.8438	200
10/12/1995	18.25	156	7.9688	200
10/11/1995	18.3125	156	7.8594	200
10/10/1995	18.4375	156	7.7031	200
10/9/1995	18.375	156	7.5156	200
10/6/1995	18.4063	156	7.75	200
10/5/1995	18.3125	156	7.6094	200
10/4/1995	18.375	156	7.3359	200
10/3/1995	18.0938	156	7.4766	200
10/2/1995	17.9375	156	7.3906	200
9/29/1995	18.0625	156	7.5313	200
9/28/1995	18.125	156	7.7344	200
9/27/1995	18	156	7.4141	200
9/26/1995	17.9375	156	7.4609	200
9/25/1995	18.1875	156	7.5	200
9/22/1995	18.0938	156	7.5625	200
9/21/1995	18.1563	156	7.6426	200
9/20/1995	18.25	156	7.8359	200
